developer_username,developer_email,developer_name,developer_website,customer_username,customer_email,customer_payment_method,application_title,application_version,application_type,free_contains_ads,paid_price,release_version_tag,release_notes,release_date,downloaded,has_review,review_rating,review_comment,review_date,has_transaction,transaction_id,transaction_amount,transaction_date
dev_55,dev_55@example.com,Studio 55,https://studio-55.dev,customer_15,customer_15@mail.com,PayPal,App 298,2.5.9,paid_application,False,1.11,v1.4.5,Release notes batch 121,2026-07-19,True,False,,,,False,,,
dev_134,dev_134@example.com,Studio 134,https://studio-134.dev,customer_146,customer_146@mail.com,Card,App 220,1.0.0,free_application,False,,v1.4.5,Release notes batch 122,2025-04-27,True,False,,,,False,,,
dev_84,dev_84@example.com,Studio 84,https://studio-84.dev,customer_321,customer_321@mail.com,Card,App 126,5.4.2,free_application,False,,v6.4.0,Release notes batch 123,2024-09-10,False,False,,,,False,,,
dev_4,dev_4@example.com,Studio 4,https://studio-4.dev,customer_519,customer_519@mail.com,PayPal,App 212,4.6.5,free_application,False,,v4.6.0,Release notes batch 124,2025-11-30,True,False,,,,False,,,
dev_108,dev_108@example.com,Studio 108,https://studio-108.dev,customer_321,customer_321@mail.com,Card,App 54,4.5.6,free_application,False,,v5.1.7,Release notes batch 125,2026-10-10,False,False,,,,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_417,customer_417@mail.com,ApplePay,App 221,3.6.1,free_application,False,,v1.6.7,Release notes batch 126,2024-04-23,False,False,,,,False,,,
dev_108,dev_108@example.com,Studio 108,https://studio-108.dev,customer_489,customer_489@mail.com,Card,App 37,3.5.5,free_application,True,,v3.7.3,Release notes batch 127,2026-07-22,True,True,2,Review text 127,2026-02-11,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_342,customer_342@mail.com,PayPal,App 13,1.5.5,paid_application,False,29.77,v4.8.3,Release notes batch 128,2026-09-22,True,False,,,,True,TXN-00128,29.77,2025-07-02
dev_110,dev_110@example.com,Studio 110,https://studio-110.dev,customer_405,customer_405@mail.com,ApplePay,App 286,5.9.7,paid_application,False,19.13,v6.9.9,Release notes batch 129,2024-03-26,True,True,1,Review text 129,2025-08-10,True,TXN-00129,19.13,2025-05-16
dev_122,dev_122@example.com,Studio 122,https://studio-122.dev,customer_127,customer_127@mail.com,PayPal,App 40,1.7.3,free_application,False,,v3.4.9,Release notes batch 130,2024-09-05,True,False,,,,False,,,
dev_17,dev_17@example.com,Studio 17,https://studio-17.dev,customer_324,customer_324@mail.com,PayPal,App 79,4.3.6,free_application,False,,v2.6.2,Release notes batch 131,2024-01-09,True,False,,,,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_539,customer_539@mail.com,Card,App 75,2.2.1,paid_application,False,27.03,v2.1.0,Release notes batch 132,2026-07-11,True,True,5,Review text 132,2024-06-27,False,,,
dev_35,dev_35@example.com,Studio 35,https://studio-35.dev,customer_326,customer_326@mail.com,GooglePay,App 154,1.7.8,paid_application,False,28.32,v6.8.4,Release notes batch 133,2026-11-30,True,False,,,,False,,,
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_582,customer_582@mail.com,ApplePay,App 10,1.5.2,paid_application,False,29.74,v4.5.3,Release notes batch 134,2024-02-06,True,True,5,Review text 134,2026-12-15,False,,,
dev_158,dev_158@example.com,Studio 158,https://studio-158.dev,customer_589,customer_589@mail.com,GooglePay,App 294,2.8.8,paid_application,False,3.62,v4.9.8,Release notes batch 135,2025-06-23,False,False,,,,False,,,
dev_19,dev_19@example.com,Studio 19,https://studio-19.dev,customer_485,customer_485@mail.com,ApplePay,App 179,4.7.4,free_application,False,,v3.0.5,Release notes batch 136,2024-10-01,True,True,3,Review text 136,2025-10-17,False,,,
dev_159,dev_159@example.com,Studio 159,https://studio-159.dev,customer_159,customer_159@mail.com,PayPal,App 198,5.2.6,free_application,False,,v2.7.1,Release notes batch 137,2026-07-23,False,False,,,,False,,,
dev_108,dev_108@example.com,Studio 108,https://studio-108.dev,customer_307,customer_307@mail.com,ApplePay,App 38,3.3.3,paid_application,False,26.01,v6.2.6,Release notes batch 138,2024-09-24,False,True,1,Review text 138,2024-08-07,True,TXN-00138,26.01,2026-03-14
dev_15,dev_15@example.com,Studio 15,https://studio-15.dev,customer_106,customer_106@mail.com,Card,App 86,4.4.0,paid_application,False,23.06,v4.6.4,Release notes batch 139,2025-11-16,True,False,,,,True,TXN-00139,23.06,2025-11-14
dev_18,dev_18@example.com,Studio 18,https://studio-18.dev,customer_213,customer_213@mail.com,Card,App 14,3.0.5,paid_application,False,5.62,v2.1.8,Release notes batch 140,2024-06-07,False,False,,,,False,,,
dev_36,dev_36@example.com,Studio 36,https://studio-36.dev,customer_440,customer_440@mail.com,PayPal,App 338,5.7.5,paid_application,False,6.23,v5.7.9,Release notes batch 141,2026-02-16,True,False,,,,False,,,
dev_86,dev_86@example.com,Studio 86,https://studio-86.dev,customer_171,customer_171@mail.com,Card,App 312,3.4.6,free_application,False,,v6.1.7,Release notes batch 142,2025-07-24,True,True,2,Review text 142,2024-04-01,False,,,
dev_73,dev_73@example.com,Studio 73,https://studio-73.dev,customer_161,customer_161@mail.com,ApplePay,App 38,3.2.7,paid_application,False,15.96,v6.0.3,Release notes batch 143,2024-10-21,False,False,,,,True,TXN-00143,15.96,2025-06-11
dev_118,dev_118@example.com,Studio 118,https://studio-118.dev,customer_136,customer_136@mail.com,PayPal,App 279,3.4.1,paid_application,False,26.33,v6.8.7,Release notes batch 144,2025-09-27,True,False,,,,False,,,
dev_120,dev_120@example.com,Studio 120,https://studio-120.dev,customer_26,customer_26@mail.com,PayPal,App 138,3.1.8,paid_application,False,21.98,v4.0.5,Release notes batch 145,2024-06-12,False,True,3,Review text 145,2026-09-01,True,TXN-00145,21.98,2025-01-16
dev_9,dev_9@example.com,Studio 9,https://studio-9.dev,customer_267,customer_267@mail.com,ApplePay,App 98,4.2.8,free_application,False,,v4.1.7,Release notes batch 146,2026-03-18,True,True,3,Review text 146,2025-04-01,False,,,
dev_118,dev_118@example.com,Studio 118,https://studio-118.dev,customer_592,customer_592@mail.com,Card,App 191,4.1.0,paid_application,False,4.58,v3.9.6,Release notes batch 147,2024-03-26,False,False,,,,True,TXN-00147,4.58,2025-08-02
dev_16,dev_16@example.com,Studio 16,https://studio-16.dev,customer_444,customer_444@mail.com,PayPal,App 306,5.8.9,free_application,False,,v2.3.0,Release notes batch 148,2026-03-17,True,False,,,,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_349,customer_349@mail.com,PayPal,App 326,5.0.7,free_application,False,,v5.7.4,Release notes batch 149,2025-06-10,True,True,4,Review text 149,2025-07-18,False,,,
dev_22,dev_22@example.com,Studio 22,https://studio-22.dev,customer_326,customer_326@mail.com,PayPal,App 38,1.6.6,paid_application,False,29.49,v2.4.2,Release notes batch 150,2026-04-21,True,False,,,,False,,,
dev_1,dev_1@example.com,Studio 1,https://studio-1.dev,customer_505,customer_505@mail.com,PayPal,App 95,2.8.4,free_application,False,,v4.8.9,Release notes batch 151,2025-11-01,True,True,3,Review text 151,2025-10-02,False,,,
dev_121,dev_121@example.com,Studio 121,https://studio-121.dev,customer_222,customer_222@mail.com,PayPal,App 89,3.0.4,free_application,True,,v2.9.7,Release notes batch 152,2025-09-30,True,True,3,Review text 152,2024-10-09,False,,,
dev_156,dev_156@example.com,Studio 156,https://studio-156.dev,customer_247,customer_247@mail.com,PayPal,App 105,4.8.9,paid_application,False,22.83,v5.3.8,Release notes batch 153,2024-04-25,True,True,3,Review text 153,2024-06-16,True,TXN-00153,22.83,2024-10-19
dev_50,dev_50@example.com,Studio 50,https://studio-50.dev,customer_412,customer_412@mail.com,PayPal,App 119,3.4.5,paid_application,False,28.64,v5.4.3,Release notes batch 154,2025-12-10,False,False,,,,True,TXN-00154,28.64,2024-09-17
dev_117,dev_117@example.com,Studio 117,https://studio-117.dev,customer_232,customer_232@mail.com,GooglePay,App 168,5.8.2,paid_application,False,29.98,v5.1.4,Release notes batch 155,2026-04-30,True,False,,,,False,,,
dev_140,dev_140@example.com,Studio 140,https://studio-140.dev,customer_33,customer_33@mail.com,ApplePay,App 81,1.1.3,free_application,True,,v1.5.5,Release notes batch 156,2024-09-15,True,False,,,,False,,,
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_506,customer_506@mail.com,PayPal,App 257,4.7.5,free_application,True,,v1.7.9,Release notes batch 157,2025-02-16,False,True,4,Review text 157,2025-02-16,False,,,
dev_65,dev_65@example.com,Studio 65,https://studio-65.dev,customer_484,customer_484@mail.com,ApplePay,App 315,5.7.4,paid_application,False,17.23,v6.5.0,Release notes batch 158,2024-12-05,True,False,,,,False,,,
dev_77,dev_77@example.com,Studio 77,https://studio-77.dev,customer_295,customer_295@mail.com,PayPal,App 315,1.3.0,paid_application,False,10.27,v1.1.3,Release notes batch 159,2024-01-23,False,True,4,Review text 159,2024-11-23,True,TXN-00159,10.27,2026-05-16
dev_53,dev_53@example.com,Studio 53,https://studio-53.dev,customer_369,customer_369@mail.com,GooglePay,App 23,1.2.0,free_application,False,,v3.0.7,Release notes batch 160,2025-02-06,True,True,3,Review text 160,2026-01-27,False,,,
dev_49,dev_49@example.com,Studio 49,https://studio-49.dev,customer_71,customer_71@mail.com,Card,App 316,5.9.9,free_application,True,,v3.6.9,Release notes batch 161,2024-09-24,False,True,5,Review text 161,2024-06-14,False,,,
dev_124,dev_124@example.com,Studio 124,https://studio-124.dev,customer_545,customer_545@mail.com,PayPal,App 93,2.4.4,paid_application,False,29.38,v6.2.4,Release notes batch 162,2025-12-02,True,True,3,Review text 162,2025-12-25,True,TXN-00162,29.38,2025-08-18
dev_88,dev_88@example.com,Studio 88,https://studio-88.dev,customer_331,customer_331@mail.com,Card,App 253,1.2.0,paid_application,False,10.24,v4.0.9,Release notes batch 163,2024-02-10,False,True,4,Review text 163,2026-08-23,True,TXN-00163,10.24,2026-02-11
dev_67,dev_67@example.com,Studio 67,https://studio-67.dev,customer_253,customer_253@mail.com,ApplePay,App 219,5.8.1,free_application,True,,v3.5.5,Release notes batch 164,2025-11-16,False,False,,,,False,,,
dev_32,dev_32@example.com,Studio 32,https://studio-32.dev,customer_150,customer_150@mail.com,Card,App 1,5.9.9,paid_application,False,23.7,v5.2.8,Release notes batch 165,2026-02-06,False,False,,,,False,,,
dev_104,dev_104@example.com,Studio 104,https://studio-104.dev,customer_249,customer_249@mail.com,GooglePay,App 304,1.2.5,paid_application,False,7.22,v5.5.0,Release notes batch 166,2024-07-08,True,False,,,,False,,,
dev_109,dev_109@example.com,Studio 109,https://studio-109.dev,customer_201,customer_201@mail.com,PayPal,App 257,1.3.4,paid_application,False,18.87,v3.9.5,Release notes batch 167,2025-09-17,True,False,,,,False,,,
dev_44,dev_44@example.com,Studio 44,https://studio-44.dev,customer_378,customer_378@mail.com,ApplePay,App 166,4.7.2,paid_application,False,3.91,v5.6.0,Release notes batch 168,2026-03-22,True,True,2,Review text 168,2026-04-27,False,,,
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_44,customer_44@mail.com,ApplePay,App 223,5.8.4,free_application,True,,v3.4.1,Release notes batch 169,2025-03-16,True,False,,,,False,,,
dev_65,dev_65@example.com,Studio 65,https://studio-65.dev,customer_201,customer_201@mail.com,Card,App 310,3.0.9,paid_application,False,8.31,v3.0.5,Release notes batch 170,2026-04-16,True,True,5,Review text 170,2026-02-19,False,,,
dev_55,dev_55@example.com,Studio 55,https://studio-55.dev,customer_125,customer_125@mail.com,ApplePay,App 107,5.9.4,paid_application,False,1.74,v5.0.9,Release notes batch 171,2026-07-08,False,False,,,,False,,,
dev_43,dev_43@example.com,Studio 43,https://studio-43.dev,customer_352,customer_352@mail.com,Card,App 164,1.1.4,paid_application,False,27.53,v3.1.9,Release notes batch 172,2025-09-14,True,True,4,Review text 172,2024-07-27,True,TXN-00172,27.53,2025-02-01
dev_91,dev_91@example.com,Studio 91,https://studio-91.dev,customer_367,customer_367@mail.com,ApplePay,App 69,2.7.4,paid_application,False,21.09,v5.2.7,Release notes batch 173,2026-04-29,False,True,3,Review text 173,2025-01-01,True,TXN-00173,21.09,2025-09-02
dev_116,dev_116@example.com,Studio 116,https://studio-116.dev,customer_215,customer_215@mail.com,Card,App 127,5.0.2,free_application,True,,v2.9.4,Release notes batch 174,2026-01-26,True,False,,,,False,,,
dev_160,dev_160@example.com,Studio 160,https://studio-160.dev,customer_449,customer_449@mail.com,GooglePay,App 73,3.8.5,free_application,False,,v3.1.6,Release notes batch 175,2026-09-08,False,False,,,,False,,,
dev_148,dev_148@example.com,Studio 148,https://studio-148.dev,customer_261,customer_261@mail.com,PayPal,App 319,4.3.1,paid_application,False,26.05,v1.2.7,Release notes batch 176,2024-03-12,False,True,2,Review text 176,2025-12-14,False,,,
dev_120,dev_120@example.com,Studio 120,https://studio-120.dev,customer_570,customer_570@mail.com,GooglePay,App 320,1.0.6,free_application,True,,v1.9.9,Release notes batch 177,2024-06-02,True,False,,,,False,,,
dev_44,dev_44@example.com,Studio 44,https://studio-44.dev,customer_579,customer_579@mail.com,GooglePay,App 75,2.8.7,paid_application,False,9.55,v2.0.9,Release notes batch 178,2026-08-09,False,True,1,Review text 178,2025-01-23,True,TXN-00178,9.55,2025-02-20
dev_80,dev_80@example.com,Studio 80,https://studio-80.dev,customer_160,customer_160@mail.com,GooglePay,App 323,1.5.9,free_application,False,,v6.7.1,Release notes batch 179,2024-06-10,True,True,1,Review text 179,2025-05-13,False,,,
dev_3,dev_3@example.com,Studio 3,https://studio-3.dev,customer_164,customer_164@mail.com,ApplePay,App 137,1.4.8,paid_application,False,12.21,v4.2.0,Release notes batch 180,2026-06-12,True,True,2,Review text 180,2025-03-08,False,,,
dev_8,dev_8@example.com,Studio 8,https://studio-8.dev,customer_191,customer_191@mail.com,GooglePay,App 308,3.8.2,free_application,True,,v3.8.1,Release notes batch 181,2025-07-06,False,False,,,,False,,,
dev_100,dev_100@example.com,Studio 100,https://studio-100.dev,customer_105,customer_105@mail.com,GooglePay,App 161,4.7.3,paid_application,False,25.0,v3.0.7,Release notes batch 182,2025-09-28,True,True,1,Review text 182,2026-12-22,False,,,
dev_81,dev_81@example.com,Studio 81,https://studio-81.dev,customer_216,customer_216@mail.com,ApplePay,App 74,3.2.5,free_application,False,,v5.7.2,Release notes batch 183,2026-03-04,False,False,,,,False,,,
dev_128,dev_128@example.com,Studio 128,https://studio-128.dev,customer_222,customer_222@mail.com,PayPal,App 1,1.9.4,paid_application,False,7.89,v6.7.6,Release notes batch 184,2026-12-31,False,True,2,Review text 184,2026-05-05,True,TXN-00184,7.89,2024-12-03
dev_122,dev_122@example.com,Studio 122,https://studio-122.dev,customer_592,customer_592@mail.com,PayPal,App 96,5.4.1,free_application,True,,v3.7.3,Release notes batch 185,2024-10-23,False,False,,,,False,,,
dev_90,dev_90@example.com,Studio 90,https://studio-90.dev,customer_92,customer_92@mail.com,Card,App 69,1.3.0,free_application,False,,v6.4.6,Release notes batch 186,2026-09-16,False,True,2,Review text 186,2025-12-18,False,,,
dev_156,dev_156@example.com,Studio 156,https://studio-156.dev,customer_597,customer_597@mail.com,ApplePay,App 181,2.3.3,paid_application,False,11.28,v2.8.6,Release notes batch 187,2024-04-12,False,True,5,Review text 187,2026-02-20,False,,,
dev_76,dev_76@example.com,Studio 76,https://studio-76.dev,customer_31,customer_31@mail.com,PayPal,App 91,4.7.1,free_application,False,,v4.4.2,Release notes batch 188,2024-05-22,False,True,5,Review text 188,2025-06-29,False,,,
dev_38,dev_38@example.com,Studio 38,https://studio-38.dev,customer_419,customer_419@mail.com,PayPal,App 153,3.2.3,free_application,False,,v4.6.7,Release notes batch 189,2024-06-22,False,True,1,Review text 189,2025-11-09,False,,,
dev_78,dev_78@example.com,Studio 78,https://studio-78.dev,customer_340,customer_340@mail.com,ApplePay,App 316,5.4.0,paid_application,False,5.02,v5.1.3,Release notes batch 190,2026-11-23,False,True,3,Review text 190,2025-01-23,True,TXN-00190,5.02,2025-12-17
dev_124,dev_124@example.com,Studio 124,https://studio-124.dev,customer_240,customer_240@mail.com,GooglePay,App 160,4.0.7,free_application,True,,v2.2.0,Release notes batch 191,2026-08-18,False,False,,,,False,,,
dev_110,dev_110@example.com,Studio 110,https://studio-110.dev,customer_486,customer_486@mail.com,ApplePay,App 184,5.6.8,paid_application,False,6.4,v2.0.1,Release notes batch 192,2026-03-30,False,True,1,Review text 192,2026-11-05,True,TXN-00192,6.4,2025-09-25
dev_40,dev_40@example.com,Studio 40,https://studio-40.dev,customer_303,customer_303@mail.com,PayPal,App 84,3.0.9,paid_application,False,15.71,v3.5.5,Release notes batch 193,2026-03-30,False,True,4,Review text 193,2025-01-03,True,TXN-00193,15.71,2026-06-13
dev_103,dev_103@example.com,Studio 103,https://studio-103.dev,customer_549,customer_549@mail.com,Card,App 301,5.0.9,paid_application,False,3.32,v5.3.6,Release notes batch 194,2025-02-27,False,False,,,,True,TXN-00194,3.32,2026-12-17
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_442,customer_442@mail.com,GooglePay,App 43,4.0.4,paid_application,False,2.21,v6.9.0,Release notes batch 195,2024-01-20,False,True,2,Review text 195,2026-06-22,False,,,
dev_139,dev_139@example.com,Studio 139,https://studio-139.dev,customer_51,customer_51@mail.com,Card,App 337,3.3.6,paid_application,False,25.27,v4.6.0,Release notes batch 196,2025-09-18,True,False,,,,True,TXN-00196,25.27,2026-06-30
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_406,customer_406@mail.com,PayPal,App 204,4.6.2,paid_application,False,3.62,v4.1.0,Release notes batch 197,2026-04-18,True,False,,,,False,,,
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_253,customer_253@mail.com,ApplePay,App 201,3.0.8,free_application,False,,v5.3.0,Release notes batch 198,2026-06-30,False,True,4,Review text 198,2024-05-24,False,,,
dev_138,dev_138@example.com,Studio 138,https://studio-138.dev,customer_332,customer_332@mail.com,ApplePay,App 278,5.0.5,paid_application,False,10.55,v6.6.4,Release notes batch 199,2024-11-09,True,True,1,Review text 199,2025-02-06,False,,,
